Devis_ID	Unité	Client	Type_Travail	Montant_HT	Coefficient	Numéro_OA	Count_OA	Statut	État	Description	Date_RFQ	Acheteur
PI25237	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	193165	1.5	Lost	0	Terminé	Closed	FOURNITURE DES SPARES PARTS POUR FIRE ALARM	2025-05-08	Martin-Pierre DOOH
PI25238	DIXSTONE	Dixstone Operations Cameroun	Fourniture	0	1	3303004055	1	Terminé	Closed	Solenoid Valve	2025-05-08	Sarah Edoul
PI25239	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	3655000	1.4	Lost	0	Terminé	Closed	Fourniture et installation microscope laboratoire	2025-05-14	Hassan FOUAPON KOUOTOU
PI25240	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Lighting & power distribution for container office/MECH	2025-05-14	Iloga Gerard
PI25242	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	2296000	1.4	Lost	0	Terminé	Closed	Fourniture tablette pour microscope laboratoire	2025-05-14	Hassan FOUAPON KOUOTOU
PI25141	SABC_Yaounde	Boissons du Cameroun	Fourniture	202500	1.5	3521271	1	Terminé	Closed	Gaine TCP D40  rouge	2025-05-14	
PI25241	SEMC	SEMC	Fourniture_Pose	890800	1	3539133	1	Terminé	Closed	Renforcement Eclairage Nocturne Entree Infirmerie Castel Care	2025-05-09	Germain Olivier Pondi
PI25243	SCDP Depot de Maroua	SCDP	Fourniture	324680	1.4	DA DTEC N°09	1	Terminé	Closed	Fourniture Relais de securite Siemens	2025-05-16	
PI25242A	SCDP Depot de Bessengue	SCDP	Formation	0	1	Lost	0	Annulé	Closed	Formation du Personnel	2025-05-19	Joseph NONG
PI25245	SIAC	Boissons du Cameroun	Reparation	185700	1.22	3571131	1	Terminé	Closed	Reparation onduleur  swicht informatique	2025-05-20	
PI25244	SIAC	Boissons du Cameroun	Reparation	177650	1.21	Lost	0	Terminé	Closed	Reparation onduleur magasin secondaire	2025-05-20	
PI25246	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	13554288	1.83	Lost	0	Terminé	Closed	Mise en conformite TGBT Immeuble ex Delta	2025-05-18	
PI25247	DIXSTONE	Dixstone Operations Cameroun	Fourniture	3400704	1.8	Lost	0	Terminé	Closed	SOFT STARTER ROCKWELL 125.0 HP 600V, 3 Phase 18KW and 75KW	2025-05-23	Sarah Edoul
PI25248	SABC_Bafoussam	Boissons du Cameroun	Reparation	0	1	Lost	0	Annulé	Closed	Dépannage des postes à souder ( lincoln 405 - safec c2 - saxo 1600G )	2025-05-23	Michel Kenmoe
PI25249	DANGOTE_Dla	DANGOTE CEMENT SA	Reparation	1428050	1.3	Lost	0	Terminé	Closed	Maintenance onduleur salle serveur et remplacement des prises et fiches	2025-05-23	
PI25249X	DIXSTONE	Dixstone Operations Cameroun	Fourniture	2988120	1.25	Lost	0	Terminé	Closed	MR-3746-STI-Flow rate totalizer	2025-05-27	Ngendeme Hervige
PI25250	SOCAVER	Societe Camerounaise des Verrieries	Metrologie	750000	1.4	3536470	1	Terminé	Closed	Vérification Métrologique EMS	2025-05-27	Philemon SANDJONG TCHAZOU 
PI25251	SABC_Bafoussam	Boissons du Cameroun	Placement_RH	105000	3.5	Lost	0	Terminé	Closed	OFFRE POUR MISE A DISPOSITION DE 03 ELECTRICIENS POUR TRAVAUX DE MAINTENANCE DE L'ONDULEUR ABB	2025-05-27	Anicet GHISLAIN FOKA
PI25252	SABC_Garoua	Boissons du Cameroun	Fourniture_Pose	86617987.200000003	1.56	3538980	1	Terminé	Closed	DEMANDE D'OFFRE POUR MATERIEL NOUVEAU MPC GAROUA	2025-05-28	Rosine Kati
PI25253	SABC_Yaounde	Boissons du Cameroun	Fourniture	6406592	1.43	3535371	1	Terminé	Closed	DEMANDE D'OFFRE POUR MATERIEL CIP CHAUDE BLOC FROID YAOUNDE	2025-05-28	Rosine Kati
PI25254	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	0	1	CM42009887	1	Terminé	Closed	Supply& Inst Control Transformer 87Crane &  Pendant Control 87Hoist	2025-05-30	Iloga Gerard
PI25255	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	1080000	1.5	CM42009833	1	Terminé	Closed	URGENT MATERIALS REQUIRED FOR CLINKER SILO CLEANING	2025-06-02	Iloga Gerard
PI25256	BOCOM 	BOCOM PETROLEUM SA	Fourniture	140000	1	Regul	1	Terminé	Closed	Fournir relais + ambase	2025-06-02	
PI25257	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	6708644	1.51	Lost	0	Terminé	Closed	PURCHASE OF SOME SPARES PARTS FOR INSTRUMENTION	2025-06-03	Iloga Gerard
PI25258	SCDP Depot de  Bafoussam	SCDP	Fourniture_Pose	13681000	1.3	Lost	0	Terminé	Closed	Insuffisance d'éclairage au Dépôt de Bafoussam	2025-06-01	Joseph NONG
PI25259	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	1 517 760	1	Lost	0	Terminé	Closed	GC23827990004	MULTIMETER,DMM6B	2025-06-02	Iloga Gerard
PI25260	SABC_Yaounde	Boissons du Cameroun	Fourniture	1781408	1.34	3542510	1	Terminé	Closed	MATERIEL POUR MISE EN SERVICE DU CONE DE REFROIDISSEMENT TOD 33	2025-06-05	Rosine Kati
PI25261	PAK	PORT AUTONOME DE KRIBI	Fourniture_Pose	241000000	1.67	Lost	0	Terminé	Closed	Projet de monitoring par SCADA du réseau d’eau du PAK a Mboro	2025-06-01	
PI25262	SCDP Depot de  Bafoussam	SCDP	Fourniture	0	1	Lost	0	Terminé	Closed	Remplacement des batteries Bafoussam - 12V 100aH Acid	2025-06-05	
PI25263	SEMC	SEMC	Fourniture_Pose	196000	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE SDM01)	2025-06-07	Fred Ewande Abdou
PI25264	SCDP_Depot de Belabo	SCDP	Installation	250000	2	Lost	0	Terminé	Closed	Assistance technique - Suite depart feu SCDP Belabo	2025-06-07	Joseph NONG
PI25265	SCDP_Depot de Belabo	SCDP	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Remplacement des cables brulés - Belabo	2025-06-08	Joseph NONG
PI25266	SEMC	SEMC	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE ATE MECA 02)	2025-06-07	
PI25267	SEMC	SEMC	Fourniture_Pose	475500	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE CONT 09)	2025-06-07	
PI25268	SEMC	SEMC	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE MPF 03 et AE MPF 01)	2025-06-07	
PI25269	SEMC	SEMC	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE ECLAIRAGE CONT)	2025-06-07	
PI25270	SEMC	SEMC	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE TECHNIQUE 01)	2025-06-07	
PI25271	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	2941395	1	Lost	0	Terminé	Closed	ACHAT DES DÉTECTEURS DE MOUVEMENT ET DE PRÉSENCE POUR LA COMMANDE DE L'ÉCLAIRAGE DANS  L'USINE	2025-06-10	Philemon SANDJONG TCHAZOU 
PI25272	SEMC	SEMC	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ARMOIRE ELECTRIQUE SEMC XVT908 (AE VILLA)	2025-06-07	
PI25273	SEMC	SEMC	Fourniture_Pose	5788560	3	3558025	1	Terminé	Closed	Mise en conformite Centrale d'energie	2025-06-05	Voltaire Tchotchou
PI25274	SABC_Bafoussam	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	FOURNITURE ET INSTALLATION PROJECTEURS SOLAIRES MUR EXTERIEUR STEP	2025-06-06	Anicet GHISLAIN FOKA
PI25275	DIXSTONE	Dixstone Operations Cameroun	Fourniture	3129516	1.3	Lost	0	Terminé	Closed	MR-3746-STI-Flow rate totalizer	2025-06-13	Sarah Edoul
PI25276	SABC_Ndokoti	Boissons du Cameroun	Fourniture	794300	1.3	3537523	1	Terminé	Closed	BESOIN DE GAINE DE PROTECTION POUR  FIBRE OPTIQUE LIGN15	2025-06-13	Cedric NGAKAM
PI25277	SABC_Ndokoti	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	Pour modification de l'eclairage de la ligne 8	2025-06-16	Jean Bossango
PI25278	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	18247094	1.35	Lost	0	Terminé	Closed	PROJET DE MISE EN RESEAU ET SUPERVISION DE 06 FOSSES  
DE RELEVAGE DE LA STEP USINE KOUMASSI AVEC CPU 
DECENTRALISEES 	2025-06-16	Iris Dkouam
PI25279	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	15759342	1.45	Lost	0	Terminé	Closed	PROJET DE MISE EN RESEAU ET SUPERVISION DE 06 FOSSES  
DE RELEVAGE DE LA STEP USINE KOUMASSI AVEC MODULES 
DECENTRALISES 	2025-06-16	Iris Dkouam
PI25280	SABC_Bafoussam	Boissons du Cameroun	Fourniture	2553000	1.5	Lost	0	Terminé	Closed	Materiels pour échanges de signaux entre
Montelektro et le Bac Amont de la filtration	2025-06-15	Hassan FOUAPON KOUOTOU
PI25281	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	4999800	1.5	Lost	0	Terminé	Closed	FIN DE COURSE	2025-06-16	Philemon SANDJONG TCHAZOU 
PI25285	SABC_Yaounde	Boissons du Cameroun	Fourniture	1715646	1.5	Lost	0	Terminé	Closed	RELEVES DES PARAMETRES DES CARBOMILLS	2025-06-16	Michel KAMGA DZETCHU 
PI25282	SABC_Bafoussam	Boissons du Cameroun	Fourniture	0	1	3538290	1	Terminé	Closed	Pour Travaux projet filtration Bafoussam avec Montelektro	2025-06-17	Hassan FOUAPON KOUOTOU
PI25283	SABC_Yaounde	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	Gamelles LED Pour Amelioration Eclairage TC	2025-06-17	Michel KAMGA DZETCHU 
PI25284	SEMC	SEMC	Fourniture	0	1	Lost	0	Terminé	Closed	CONSULTATION KITS CONTRE LES ARCS ELECTRIQUES SITE SABC USINE SEMC	2025-06-17	Ruth Ngo Makoumba
PI25286	SABC_Garoua	Boissons du Cameroun	Fourniture	866722	1.8	3542209	1	Terminé	Closed	REFROIDISSEUR ARMOIRE ELECTRIQUE PALETISEUR CHAINE 7	2025-06-18	Martine KACTHE BIDEG 
PI25287	SABC_Yaounde	Boissons du Cameroun	Fourniture_Pose	1501000	1.4	Lost	0	Terminé	Closed	travaux de correction discontinuité de la descente SILOS maïs	2025-06-18	Hassan FOUAPON KOUOTOU
PI25289	SABC_Ndokoti	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Annulé	Closed	Travaux de remplacement Detecteurs M18 Ndokoti	2025-06-30	
PI25288A	SABC_Koumassi	Boissons du Cameroun	Fourniture	9517500	1.35	Lost	0	Terminé	Closed	Demande de prixncâble Aéro pasto - local élec L15	2025-06-19	Cedric NGAKAM
PI25290	SABC_Bafoussam	Boissons du Cameroun	Fourniture	858720	1.5	Lost	0	Terminé	Closed	REMPLACEMENT DES ELECTRODISTRIBUTEURS DEFECTUEUX 	2025-06-19	Jean Bossango
PI25291	Soticam	SOTICAM	Fourniture	575000	3.65	SOT_usine_EN_001.V00.R01	1	Terminé	Closed	fourniture balance élctrique de precision	2025-07-27	Brice Nyasse
PI25292	SCDP Depot de  Bafoussam	SCDP	Fourniture_Pose	5349950	1.57	2025000322	1	Terminé	Closed	Remplacement cable alimentation batiment administratif	2025-06-20	Joseph NONG
PI25293	SCDP Depot de  Bafoussam	SCDP	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Mise en conformite coffret batiment administratif	2025-06-20	Joseph NONG
PI25299	SCDP Depot de Bessengue	SCDP		18086267	1	Lost	0	Terminé	Closed	MAINTENANCE DES DEUX ONDULEURS HP33100H 100KVA LOCAL TGBT BAFOUSSAM	2025-06-25	Joseph NONG
PI25300	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	170850	1	Regul	1	Terminé	Closed	Travaux de deplacement detecteur de fumee	2025-06-20	Martin-Pierre DOOH
PI25294	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	2678600	1.3	Lost	0	Terminé	Closed	Remplacement onduleur 6kVA local DCI	2025-06-21	Joseph NONG
PI25297	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	1295500	1.3	Lost	0	Terminé	Closed	Remplacement batteries onduleur 100kVA Immeuble Delta	2025-06-21	Joseph NONG
PI25295	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	11019792	1.3	Lost	0	Terminé	Closed	MAINTENANCE ONDULEUR APC 80KVA LOCAL DCI	2025-06-21	Joseph NONG
PI25296	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	1701000	1.3	Lost	0	Terminé	Closed	Maintenance onduleur 10kVA Bessengue-Pomperie	2025-06-21	Joseph NONG
PI25298	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	483044	1.3	Lost	0	Terminé	Closed	Remplacement batteries onduleur 100kVA Immeuble Delta	2025-06-21	Joseph NONG
PI25301	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	383044	1.3	Lost	0	Terminé	Closed	Remplacement Batteries onduleur 100kVA local electrique yaounde nsam	2025-06-21	Joseph NONG
PI25302	SABC_Bafoussam	Boissons du Cameroun	Fourniture_Pose	1187400	1.3	Lost	0	Terminé	Closed	remplacement et la mise en service des compteurs d'Energie de la filtration et compteur ensilage	2025-06-18	Anicet GHISLAIN FOKA
PI25303	SABC_Bafoussam	Boissons du Cameroun	Fourniture_Pose	12439798	1.4	3540183	1	Terminé	Closed	RE: OFFRE POUR LA METTRE EN SERVICE DU BAC DE COLLECTE ET DU BAC DE TRANSFERT DES EAUX RECUPEREES A LA LAVEUSE DE BOUTEILLES CH4.	2025-06-17	Michel Kenmoe
PI25304	SABC_Ndokoti	Boissons du Cameroun	Fourniture_Pose	682500	1.3	3540183	1	Terminé	Closed	DEMANDE DE PRIX ALIMENTATION EQUIPEMENTS HEUFT CH15	2025-06-24	Cedric NGAKAM
PI25305	SABC_Koumassi	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	REMPLACEMENT VANNE PETITE FLAMME HS ET PR DE SECURITE	2025-06-24	Jean Bossango
PI25306	SOCAVER	Societe Camerounaise des Verrieries	Metrologie	0	1	Lost	0	Terminé	Closed	Verification EMS	2025-06-24	Philemon SANDJONG TCHAZOU 
PI25307	SOCAVER	Societe Camerounaise des Verrieries	Metrologie	0	1	3543329	1	Terminé	Closed	ETALONNAGE ESM DIMENTIONNELLES LABORATOIRE	2025-06-24	
PI25308	SABC_Ndokoti	Boissons du Cameroun	Fourniture	6523874	1.5	Lost	0	Terminé	Closed	Fournitures Matériels de communication pour échanges de signaux caves grilles sudmo et lignes 15 et 16 krones NDOKOTI	2025-06-23	
PI25309	SIAC	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Maintenance curative parc onduleur siac 	2025-02-04	
PI25312	SABC_Ndokoti	Boissons du Cameroun	Installation	3292500	1.24	Lost	0	Terminé	Closed	RÉHABILITATION ÉCLAIRAGE EXTÉRIEUR CENTRE EMBALLAGE NDOKOTI	2025-07-03	François Atangana
PI25310	SABC_Ndokoti	Boissons du Cameroun	Fourniture_Pose	3988600	1.37	3546179	1	Terminé	Closed	TRAVAUX ASSISTANCE ELECTRIQUE	2025-06-30	François Atangana
PI25313	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	2506500	1	Lost	0	Terminé	Closed	RFQ DCC2506-20 HMI,6AV2124-1GC01-0AX0,KP700 COMFORT	2025-06-30	Saurelle Metiegoum
PI25314	SOCAVER	Societe Camerounaise des Verrieries	Fourniture_Pose	4396248.4800000004	1.3	3553648	1	Terminé	Closed	Réhabilitation des armoires de commande des Ponts de traitement à Froid Lignes 21 & 22	2025-07-01	Armand Tchounkeu
PI25315	SOCAVER	Societe Camerounaise des Verrieries	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Fourniture et pose d'une nouvelle armoire four préchauffage moule	2025-07-01	Armand Tchounkeu
PI25317	SIAC	Boissons du Cameroun	Fourniture_Pose	135000	1	Lost	0	Terminé	Closed	Réparation onduleurs 2KVA	2025-07-02	Christel TCHATO
PI25316	SABC_Ndokoti	Boissons du Cameroun	Fourniture	6387552	1	Lost	0	Terminé	Closed	DEMANDE DE PRIX MATERIELS TRAVAUX ELECTRIQUES	2025-07-02	Cedric NGAKAM
PI25318	SIAC	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	Remplacement disjoncteur Compact	2025-07-03	Christel TCHATO
PI25319	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	fourniture et pose de Compteur horaire A KOUMASSI	2025-07-03	Iris Dkouam
PI25320	SABC_Yaounde	Boissons du Cameroun	Fourniture	5950599	1.3	Lost	0	Terminé	Closed	DEMANDE D'OFFRE MATERIEL YAOUNDE	2025-07-03	Rosine Kati
PI25321	SABC_Koumassi	Boissons du Cameroun	Fourniture	6498720	1.5	Lost	0	Terminé	Closed	POUR MONTAGE SUR LES TUBES DES POMPES VIDES FUTS DISPONIBLES AU MPR	2025-07-03	Jean Bossango
PI25322	SABC_Koumassi	Boissons du Cameroun	Fourniture	11841210	1.5	3550739	1	Terminé	Closed	MATERIEL SIEMENS POUR REVAMPING CIP TBF KOUMASSI	2025-07-03	Hassan FOUAPON KOUOTOU
PI25323S	SABC_Koumassi	Boissons du Cameroun	Fourniture	165000	1.5	Lost	0	Terminé	Closed	Rallonge pour travaux de maintenance SGX et COND.	2025-07-07	Jean Bossango
PI25324	DIXSTONE	Dixstone Operations Cameroun	Fourniture	6367760	1.4	Lost	0	Terminé	Closed	MR-3773-STI Viatran Pressure Sensor	2025-07-04	Sarah Edoul
PI25325	DIXSTONE	Dixstone Operations Cameroun	Fourniture	1685600	1.4	Lost	0	Terminé	Closed	RIG LUG - MR 50316 printer cartridge	2025-07-07	Sarah Edoul
PI25326	DIXSTONE	Dixstone Operations Cameroun	Fourniture	3115668	1.43	Lost	0	Terminé	Closed	Fourniture matériel électrique magasin DOS	2025-07-04	Sarah Edoul
PI25327	SABC_Ndokoti	Boissons du Cameroun	Fourniture	1578744	1.35	Lost	0	Terminé	Closed	MINI PC POUR UPGRADE APPLICATION DE SUPERVISION CAVES	2025-07-04	Cedric NGAKAM
PI25328	SABC_Bafoussam	Boissons du Cameroun	Fourniture	2375040	1.5	3563145	1	Terminé	Closed	REMPLACEMENT DES ELECTROVANNES DE PURGE	2025-06-26	Michel KAMGA DZETCHU 
PI25329	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	29642400	1	CM40007044	1	Terminé	Closed	Power module ATV1200 700/200	2025-07-10	Saurelle Metiegoum
PI25330	SOCAVER	Societe Camerounaise des Verrieries	Fourniture_Pose	3638512	1.33	Lost	0	Terminé	Closed	Mise en conformite coffrets bouts froids	2025-07-09	Cecile TCHUIENCHE
PI25331	SABC_Yaounde	Boissons du Cameroun	Fourniture	45816000	1.5	Lost	0	Terminé	Closed	CALIBRATEUR AUTOMATIQUE DE PRESSION ADDITEL 761H	2025-07-10	Michel KAMGA DZETCHU 
PI25332	SCDP Depot de Nsam	SCDP	Fourniture_Pose	0	1	Lost	0	Annulé	Closed	REHABILITATION DISPOSITIF ARRET URGENCE DEPOTS SCDP	2025-07-04	Joseph NONG
PI25333	Barry Callebaut	Barry Callebaut	Fourniture	0	1	Lost	0	Terminé	Closed	FOURNITURE KITS DE CONSIGNATION	2025-07-11	Jules Passomben Bakak
PI25334	SOTICAM	SOTICAM	Fourniture	0	1	USINE 062	1	Terminé	Closed	Fourniture balance 5Kg 0.01	2025-07-11	
PI25335	SOTICAM	SOTICAM	Fourniture	0	1	Lost	0	Terminé	Closed	Fourniture certificats d'approbation pompes Venus Petroleum	2025-07-11	
PI25336	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	5166720	1.3	Lost	0	Terminé	Closed	RFQ DCC 2507-11 LIMIT SWITCH BOX,RCE4-MEC	2025-07-11	Saurelle Metiegoum
PI25337	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	152644973	1.73	Lost	0	Terminé	Closed	RFQ E&I/DCC 2506-12 Replacing ALGOREX FIRE ALARM with the SIEMENS FIRE ALARM	2025-07-07	Saurelle Metiegoum
PI25338	SABC_Yaounde	Boissons du Cameroun	Fourniture	4837322	1.42	Lost	0	Terminé	Closed	ALIMENTATION COFFRET ELECTRIQUE RAM	2025-07-10	Rosine Kati
PI25339	SABC_Yaounde	Boissons du Cameroun	Fourniture	7367468	1.35	Lost	0	Terminé	Closed	ALIMENTATION POMPES EAU FROIDE EAU CHAUDE CIP ENTONNEMENT	2025-07-10	Rosine Kati
PI25340	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	0	1	Lost	0	Annulé	Closed	DA N°3233797 / 3236162 __ACHAT DES LUMINAIRES POUR TRAVAUX D'AGRANDISSEMENT DU BOUT FROID 21-22	2025-07-14	Philemon SANDJONG TCHAZOU 
PI25341	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	0	1	Lost	0	Annulé	Closed	COMMANDE PR ELECTRIQUES POUR REAPPROVISIONNEMENT STOK	2025-07-15	Philemon SANDJONG TCHAZOU 
PI25342	SABC_Ndokoti	Boissons du Cameroun	Installation	0	1	3558818	1	Terminé	Closed	Mise à disposition de 04 électriciens instrumentites au service de maintenance 	2025-07-15	Cedric NGAKAM
PI25343	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	SUPPLY AND INSTALLATION OF PUMP CONTROL PANEL Living Area	2025-07-16	Saurelle Metiegoum
PI25344	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Annulé	Closed	Fourniture et raccordement des armoires des fosses d'eaux usées empotage de l'usine Koumassi 	2025-07-16	Judiscael YONKEU HEKOUA
PI25345	SABC_Yaounde	Boissons du Cameroun	Fourniture	1942140	1.52	3550312	1	Terminé	Closed	 FOURNITURE MATERIELS POUR ECHANGES DE SIGNAUX 
FILTRATION <-> SUEDMO FILTRATION YDE	2025-07-18	Rosine Kati
PI25346	SABC_Koumassi	Boissons du Cameroun	Fourniture	0	1	3569077	1	Terminé	Closed	FOURNITURE DE 03 PROJECTEURS ET 03 VENTILATEURS POUR TRAVAUX DE REVISION	2025-07-19	Roland Jani
PI25347	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE D'ECLAIRAGES dans la zone propre Conditionnement ligne 9	2025-07-20	Roland Jani
PI25348	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE D'ECLAIRAGES dans la zone propre Conditionnement ligne 12	2025-07-20	Roland Jani
PI25349	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	0	1	3548481	1	Terminé	Closed	REAPPROVISIONNEMENT STOCK PESON 1000KG	2025-07-21	Philemon SANDJONG TCHAZOU 
PI25350	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	0	1	Lost	0	Terminé	Closed	ACHAT SIRÈNE POUR REMPLACEMENT DE LA SIRÈNE INTER-HORAIRES USINE SOCAVER	2025-07-21	Philemon SANDJONG TCHAZOU 
PI25351	DIXSTONE	Dixstone Operations Cameroun	Fourniture	2266622	1.42	Lost	0	Terminé	Closed	Eclairage ADN 130	2025-07-18	Sarah Edoul
PI25352	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	399500	2.5	Lost	0	Terminé	Closed	PWR SUPPLY;101035;MOD;RS-150-24,MEANWELL	2025-07-11	Saurelle Metiegoum
PI25353	SABC_Garoua	Boissons du Cameroun	Fourniture	2795147	1.22	Lost	0	Terminé	Closed	DEMANDE D'OFFRE PROJECTEURS PROJETS GAROUA	2025-07-22	Rosine Kati
PI25354	SABC_Yaounde	Boissons du Cameroun	Fourniture	4204650	1.31	3550329	1	Terminé	Closed	DEMANDE D'OFFRE MATERIEL POUR DEPLACEMENT VANNES WHIRPOOL	2025-07-23	Rosine Kati
PI25355	SABC_Koumassi	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	Consoles d'automatisme et d'instrumentation pour intervention et projet pour des equipements TIA V19 et V20  et sur les controleurs HEUFTS des lignes 	2025-07-23	Rosine Kati
PI25356	SABC_Koumassi	Boissons du Cameroun	Fourniture	19724320	1.4	Lost	0	Terminé	Closed	MATERIEL ENDRESS & HAUSSER REVAMPING CIP TBF KOUMASSI	2025-07-23	Rosine Kati
PI25357	SOCAVER	Societe Camerounaise des Verrieries	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Motorisation couvercle préchauffer moule 	2025-07-23	Armand Tchounkeu
PI25358	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	0	1	Lost	0	Terminé	Closed	COMMANDE DES PDR ÉLECTRIQUES (DISJONCTEURS)	2025-07-24	Philemon SANDJONG TCHAZOU 
PI25359	SABC_Garoua	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	Console d'automatisme et d'instrumentation en 
remplacement de celles défectueuses	2025-07-25	Rosine Kati
PI25360	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	1479000	1.43	2025000335	1	Terminé	Closed	REHABILITATION BOUTONS D'ARRET D'URGENCE DEPOT BESSENGUE	2025-07-24	Francois OUNKAP
PI25361	SCDP Depot de Bessengue	SCDP	Fourniture_Pose	0	1	2025000335	1	Terminé	Closed	ASSERVISSEMENT SIRENE D'ALARME DEPOT DE FUEL-DEIDO	2025-07-24	Francois OUNKAP
PI25362	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	1460368	1.3	Lost	0	Terminé	Closed	Purchase of MCCB,3P,160A,690V,50KA, S2S 160 R100	2025-07-25	Saurelle Metiegoum
PI25363	SABC_Ndokoti	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	ECLAIRAGE LOCAL GROUPE ELECTROGENE CH7/CH13	2025-07-26	
PI25364	SABC_Bafoussam	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	REMPLACEMENT DES ELECTROVANNES 
DEFECTUEUSES SUR LE CONTROLEUR DE 
PURGES	2025-07-28	Michel KAMGA DZETCHU 
PI25365	SABC_Bafoussam	Boissons du Cameroun	Fourniture_Pose	766500	1.43	Lost	0	Terminé	Closed	PASSAGE D'UN CABLE DU LOCAL ELECTRIQUE TRAITEMENT DES EAUX POUR LE COFFRET ONDULEE STEP-GARAGE	2025-07-28	
PI25366	SABC_Yaounde	Boissons du Cameroun	Fourniture	1520560	1	3559586	1	Terminé	Closed	COMMANDE DES FLOTTEURS A POIRE POUR INSTALLATION SUR APPOINT D'EAU DES AEROS	2025-07-29	Jean Bossango
PI25367	NeoIndustry_Kekem	NEO INDUSTRY SA	Metrologie	0	1	Lost	0	Terminé	Closed	Travaux de verification et etalonnage des sondes	2025-07-29	Leo SIKATI
PI25368	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	0	1	Lost	0	Terminé	Closed	SOLENOID COIL,230V,8W,4818653D DSLF	2025-07-29	Saurelle Metiegoum
